"Sample_ID","Lactobacillus_crispatus","Lactobacillus_iners","Gardnerella_spp.","Lactobacillus_gasseri","Lactobacillus_jensenii","Bifidobacterium_spp.","Atopobium_vaginae","Prevotella_spp.","Lactobacillus_spp.","Lactobacillus_delbrueckii","Megasphaera_spp.","Aerococcus_spp.","Streptococcus_agalactiae","Streptococcus_anginosus","Anaerococcus_spp.","Species_Other","Streptococcus_luteciae","Shuttleworthia_spp.","Streptococcus_spp.","Veillonella_spp."
"fck2136",94.2242864634055,0.861487751891527,0.486927859764776,0.284665518016331,0.0449471870552101,0.0599295827402802,0.0599295827402802,0.322121507229006,3.04891752191175,0,0.0599295827402802,0.0374559892126751,0,0,0.0973855719529553,0.352086298599146,0,0.0599295827402802,0,0
"fck2138",93.3256616800921,3.30840046029919,1.09321058688147,0.632911392405063,0.402761795166859,0.345224395857307,0.517836593785961,0,0,0,0,0.143843498273878,0,0,0,0.230149597238205,0,0,0,0
"fck2139",0.48820179007323,0.528885272579333,0.213588283157038,97.3454027664768,0.111879576891782,0,0.0406834825061025,0,0,0,0.0406834825061025,0,1.12896663954434,0,0.0711960943856794,0.0305126118795769,0,0,0,0
"fck214",95.581273014203,1.49921094160968,0.789058390320884,0.184113624408206,0.184113624408206,0,0,0.184113624408206,0.263019463440295,0,0,0,0,0,0.341925302472383,0.97317201472909,0,0,0,0
"fck2140",0.709705002137666,98.2471141513467,0.316374519025224,0.179563916203506,0,0,0.0855066267635742,0.0769559640872168,0,0,0,0,0,0,0.0684053014108593,0.316374519025224,0,0,0,0
"fck2141",0.30327868852459,0.385245901639344,14.2295081967213,0.10655737704918,84.483606557377,0,0.0737704918032787,0.237704918032787,0,0,0,0,0,0.0327868852459016,0.0573770491803279,0.0901639344262295,0,0,0,0
"fck2142",89.0717878372199,5.90420667581161,0,0.325788751714678,4.08093278463649,0,0.0400091449474166,0,0.560128029263832,0,0,0,0,0,0,0.0171467764060357,0,0,0,0
"fck2143",98.6555323590814,0.44258872651357,0.325678496868476,0.0751565762004175,0.0668058455114823,0,0.100208768267223,0.175365344467641,0,0,0,0,0,0,0,0.15866388308977,0,0,0,0
"fck2144",98.2898828031571,0.968667782827075,0.358765845491509,0.191341784262138,0.143506338196604,0,0,0,0,0,0,0,0,0,0,0.0478354460655346,0,0,0,0
"fck2145",0.475907198096371,45.310331152092,25.7981360301408,0.228038865754511,0,0,0.456077731509022,0.128891532817767,0,0,0,16.0321237358715,0,0.0396589331746976,0.0892325996430696,11.4416022209003,0,0,0,0
"fck2146",0.671535297574079,98.2288256526484,0,0.109124485855788,0.0671535297574079,0,0.184672206832872,0.352556031226391,0,0,0.0335767648787039,0,0,0,0.12591286829514,0.226643162931252,0,0,0,0
"fck2147",95.7808622116003,1.43395532677636,0.5239452155529,0.1746484051843,0.965162239176395,0,0.0643441492784263,0.0735361706039158,0.864050004596011,0,0,0,0.0735361706039158,0.0459601066274474,0,0,0,0,0,0
"fck2148",1.86817060274938,95.6820585125132,0.775467042650687,0.246739513570673,0.123369756785337,0,0.229115262601339,0.422982023264011,0,0,0.176242509693338,0,0,0,0.158618258724004,0.211491011632006,0,0.105745505816003,0,0
"fck2149",0.738801084821846,0.738801084821846,0.187038249321986,84.8218460675208,0,0.13092677452539,0.14027868699149,3.54437482465164,0,0,0,0,0,0,1.01935845880483,3.17029832600767,5.4895726176003,0.0187038249321986,0,0
"fck215",0,42.7828670462986,31.1215647437485,0,0,0,10.0024758603615,0.222827432532805,0,0,14.310472889329,1.55979202772964,0,0,0,0,0,0,0,0
"fck2150",69.0755903643052,20.5411178355287,0.367865195205886,0.640797436810253,3.26332028005221,0,0.201732526403228,0.427198291206835,0.640797436810253,0,0,0.0474664768007595,0,0.0711997152011392,0.533997864008544,4.18891657766703,0,0,0,0
"fck2151",98.7001050420168,0.301995798319328,0.288865546218487,0.105042016806723,0,0,0.144432773109244,0.170693277310924,0,0,0,0,0,0,0,0.288865546218488,0,0,0,0
"fck2152",0.239449266686621,97.7950713359274,0.279357477801058,0.0798164222288736,0,0,0.179586950014966,0.139678738900529,0,0,0,0,0,0,0,1.28703980844059,0,0,0,0
"fck2153",95.1202816350479,0.508507725405828,3.56933307256014,0.0684529630354,0,0,0.264032857422257,0.244474867983571,0,0,0.0488949735967143,0,0,0,0,0.156463915509486,0,0.0195579894386857,0,0
"fck2154",0.659340659340659,96.210989010989,0.334065934065934,0,0.0879120879120879,0,0.0879120879120879,0.474725274725275,0,0,0,0,0,0,0.369230769230769,1.77582417582417,0,0,0,0
"fck2155",0.796852935243091,0.62537825297559,62.2755699011499,29.9677224127496,0.100867460157353,0,0.171474682267501,0,0,0,0.0806939681258826,0.0504337300786766,0.100867460157353,0,0,5.83013919709502,0,0,0,0
"fck2156",0.484574382167663,0.452269423356485,52.1886609594573,0.145372314650299,0,0,30.3666612825069,8.38313681150056,0,0,0,0,0,0,1.16297851720239,6.34792440639639,0,0,0,0.468421902762074
"fck2157",95.7952015829829,0.519416275043285,0.160771704180064,0.779124412564927,1.06356665842196,0.173138758347762,0.13603759584467,0.123670541676973,0.457581004204798,0,0,0,0,0,0.160771704180064,0.581251545881771,0,0.049468216670789,0,0
"fck2158",97.3113116957941,0.604954868446322,0.556942577299789,0.201651622815441,0.105627040522374,0,0.11522949875168,0.355290954484348,0.201651622815441,0,0,0,0,0,0,0.508930286153256,0,0.0384098329172268,0,0
"fck2159",0.549828178694158,0.389461626575029,62.1534936998855,0.126002290950745,0,0,36.5063001145475,0,0,0,0,0,0,0.103092783505155,0,0.171821305841924,0,0,0,0
"fck216",58.9373970345964,4.9835255354201,0.28830313014827,0.219659527732015,0,0,0.0823723228995058,0.178473366282262,34.5002745744097,0,0,0.123558484349259,0.0411861614497529,0,0,0.645249862712795,0,0,0,0
"fck2160",53.9658410086739,0.947867298578199,31.851918089958,0.134132164893141,0,0,8.58445855316105,0.187785030850398,0,0.062595010283466,0,0,0,0,0.0983635875883037,4.16703925601359,0,0,0,0
"fck2161",0.443856832562093,94.9098120691283,0.292756634243082,2.50259703465861,0.132212673529134,0,0.10388138634432,0.358862971007649,0,0,0,0,0,0.0944376239493814,0.15110019831901,1.01048257625838,0,0,0,0
"fck2162",0.723308883455583,90.2302363488183,0.285248573757131,0.15281173594132,0.142624286878566,0,0,3.88141809290954,0,0,0,0,0,1.15118174409128,0.601059494702527,2.8321108394458,0,0,0,0
"fck2163",0.876181692414111,0.668664975789716,55.199446622089,0.184459303666129,0,0,23.8874798247637,6.90569518100069,0,0,0.172930597186996,0.0345861194373991,0,5.29167627392207,2.4440857735762,4.24256398432096,0,0.0922296518330643,0,0
"fck2164",0.469443496073745,0.341413451689997,0.307272106520997,80.8381700238989,0,0,15.5001707067258,0.0682826903379993,0,0,0.0597473540457494,0.0597473540457494,0,0.128030044383749,0.384090133151246,1.84363263912598,0,0,0,0
"fck2165",0.394169269671278,82.5524319500223,0.275174773166741,0.118994496504537,12.9555258069314,0.0297486241261342,0,0.832961475531757,0,0,0,0.0223114680946006,0,0,0.193366056819872,2.62531607913134,0,0,0,0
"fck2166",0.346944222044302,54.6570589805177,0.547104350146784,43.8617560715239,0,0,0.0667200427008273,0.0934080597811583,0,0,0.173472111022151,0,0,0,0,0.186816119562317,0,0.0667200427008273,0,0
"fck2167",69.5270461625602,0.566411781365052,0.354007363353158,0.169923534409516,0,2.70461625601813,0,12.4044180118946,0,0,0,0,0,3.58255451713396,1.43018974794676,9.26083262531861,0,0,0,0
"fck2168",98.6474943052392,0.519646924829157,0.313211845102506,0.0783029612756264,0.0498291571753986,0,0.121013667425968,0.135250569476082,0,0,0.0711845102505695,0,0,0.0355922551252847,0,0.0284738041002278,0,0,0,0
"fck2169",1.00197358433278,97.2066190982238,0.592075299833004,0.197358433277668,0,0,0.15181417944436,0.3795354486109,0,0,0.07590708972218,0.060725671777744,0,0,0,0.333991194777592,0,0,0,0
"fck217",96.4696601143909,2.09716652422589,0.36158043521136,0.092038656235619,0.15120636381566,0,0.0854644665045033,0.124909604891197,0,0,0.0525935178489251,0.0657418973111564,0,0,0.0460193281178095,0.401025573598054,0,0.0525935178489251,0,0
"fck2170",98.2957235284835,0.615433170269844,0.181473883541108,0.0867918573457472,0,0,0.102572195044974,0,0,0,0,0,0,0.063121350796907,0.0315606753984535,0.568092157172164,0,0.0552311819472937,0,0
"fck2171",83.177497874971,11.2742446487907,1.05092342168302,0.262730855420756,0.185457074414651,0.0850011591067151,0.0772737810061046,0.17000231821343,0.386368905030523,0,0.0463642686036628,0.0618190248048837,0,0.0540916467042732,0,3.13731550884785,0,0.0309095124024419,0,0
"fck2172",0.618136862773616,98.8582648534652,0.232710348338303,0.101810777398007,0,0,0,0.0218165951567159,0,0,0.0363609919278598,0,0,0,0,0.130899570940295,0,0,0,0
"fck2173",91.0361445783133,7.80722891566265,0.253012048192771,0,0,0,0.120481927710843,0.216867469879518,0.0602409638554217,0,0,0,0,0,0,0.506024096385542,0,0,0,0
"fck2174",74.7005694089927,11.7808757117612,0,0.206165324955822,0.107991360691145,0.117808757117612,0.166895739249951,2.59179265658747,0,0,0,0,0,0.0687217749852739,0.0785391714117416,10.180640094247,0,0,0,0
"fck2175",76.491910529573,0.716117054195031,0.380160905313412,0.123773318009018,20.572893643356,0,0.114932366722659,0.327115197595261,0,0,0.0353638051454336,0,0,0.0353638051454336,0,1.20236937494475,0,0,0,0
"fck2176",0.720030639601685,90.662581386442,6.93220988127154,0.137878207583301,0.122558406740712,0.0842589046342398,0.260436614324014,0.283416315587897,0,0,0,0,0,0,0,0.79662964381463,0,0,0,0
"fck2177",81.203984408835,10.4518550599105,2.69958134834705,0.187671430633752,0,0,0.115490111159232,1.90558683412733,0,0,0,0.389779125162408,0,0.245416486213368,0.43308791684712,2.36754727876426,0,0,0,0
"fck2178",0.475274414394025,92.8256195541473,0.192372977254724,0.16974086228358,0.101844517370148,0.181056919769152,0.147108747312436,1.79925314020595,0,0,0.0792124023990042,0,0,0.0678963449134322,0.927916713816906,3.0327034061333,0,0,0,0
"fck2179",0.683803976193491,41.78802076738,0.316575914904394,4.02684563758389,52.7795365328606,0,0.126630365961758,0.189945548942636,0,0,0,0,0,0,0,0.0886412561732303,0,0,0,0
"fck2180",0.853740732419681,98.2026510896428,0.314536059312514,0.202201752415188,0.224668613794653,0,0.202201752415188,0,0,0,0,0,0,0,0,0,0,0,0,0
"fck2181",97.1965276789526,1.11711968122954,0.284616479294151,0.234808595417675,0.199231535505906,0,0.177885299558844,0.120962003700014,0.441155542905934,0,0.0284616479294151,0,0,0.0498078838764764,0.0284616479294151,0.120962003700014,0,0,0,0
"fck2182",0.604565083281925,0.95003084515731,33.4238124614436,0.197409006785935,0.160394818013572,0.148056755089451,7.46452806909315,29.5743368291178,0,0,0,4.72547809993831,0,0,7.43985194324491,15.1881554595928,0,0,0,0.123380629241209
"fck2183",0.420757363253857,96.8996825865505,1.22536354912527,0.708643980217022,0.0738170812726065,0,0.0885804975271278,0.0959622056543884,0,0,0,0.0369085406363032,0,0,0,0.450284195762899,0,0,0,0
"fck2184",0.905088062622309,97.6353555120678,0.326157860404436,0.26908023483366,0.0978473581213307,0.073385518590998,0,0.285388127853881,0.0244618395303327,0,0,0,0,0.0815394651011089,0.0896934116112198,0.17938682322244,0,0.0326157860404436,0,0
"fck2187",93.0185014821629,5.02913216804661,0.296432587140959,0.214658080343453,0,0,0.0511090667484412,0.204436266993765,0.848410508024123,0,0,0,0,0.0408872533987529,0,0.296432587140959,0,0,0,0
"fck2188",80.9325287986835,8.69994514536478,0.197476686780033,0,0,0.383982446516731,0.142622051563357,1.7772901810203,1.5907844212836,0,0,0,0,0.230389467910038,0.515633571036753,5.52934722984092,0,0,0,0
"fck2189",95.4684629516228,0.594873589362261,0.358673781821363,0.131222115300499,0.384918204881463,0.0787332691802992,0.306184935701164,0.446155192021695,1.08476948648412,0,0.0699851281602659,0,0,0,0.0787332691802992,0.97104365322369,0,0.0262444230600997,0,0
"fck219",9.85885372112917,68.819503849444,16.9375534644996,0.0962360992301112,0.128314798973482,0,1.10136869118905,1.2617621899059,0,0,0.053464499572284,0.053464499572284,0,0,0.363558597091531,1.32591958939264,0,0,0,0
"fck2190",63.6677757870489,29.9974404914256,0.147171743025339,0.134374200153571,4.84386997696442,0,0.083184028666496,0.0511901714870745,0.78704888661377,0,0,0,0,0,0,0.287944714614794,0,0,0,0
"fck2191",0.681044267877412,98.161180476731,0.189178963299281,0.158910329171396,0.12107453651154,0,0.128641695043511,0.189178963299281,0,0,0,0.030268634127885,0,0.0529701097237987,0.105940219447597,0.18161180476731,0,0,0,0
"fck2192",1.01997896950578,96.4353312302839,0.662460567823344,0.220820189274448,0.136698212407992,0,0.168243953732913,0.17875920084122,0,0.157728706624606,0.0630914826498423,0,0,0,0.0525762355415352,0.872765509989485,0,0.0315457413249211,0,0
"fck2193",0.923052438927349,97.8356011776876,0.254635155566165,0,0,0,0,0.0795734861144267,0,0,0.0318293944457707,0,0,0,0,0.875308347258693,0,0,0,0
"fck2194",0.616385583426077,0.779042890163513,29.2012670148104,8.78349456382159,0.094170019690095,0,0.0856091088091773,0.154096395856519,0,55.1151442513483,0.0599263761664241,0.0684872870473418,0,0.094170019690095,0.128413663213766,4.81979282595668,0,0,0,0
"fck2195",97.26911246155,1.23039987996099,0.630204816565384,0.180058519018681,0,0,0.0750243829244504,0.157551204141346,0,0.165053642433791,0.0525170680471153,0,0,0,0,0.240078025358241,0,0,0,0
"fck2196",0.564816090370574,93.7112549938008,0.427056068328971,1.57046425127428,0.0619920099187216,0,0.0482160077145612,0.123984019837443,3.41644854663177,0,0.0413280066124811,0.0137760022041604,0,0,0,0,0,0.0206640033062405,0,0
"fck2197",98.6576551206233,0.384868112268844,0.544447573453487,0.159579461184643,0.0563221627710504,0,0,0.0657091898995588,0,0,0.0750962170280672,0,0,0,0,0.0563221627710504,0,0,0,0
"fck2198",39.1838741396264,51.661750245821,3.70698131760079,0,3.36283185840708,0,0.127826941986234,0.245821042281219,0.806293018682399,0.127826941986234,0,0.0786627335299902,0,0,0.15732546705998,0.540806293018683,0,0,0,0
"fck2199",0.540814601994254,67.7116782153118,0.287307757309447,0,29.744803109684,0,0.0929525097177624,0.0676018252492817,1.30978536420483,0.0929525097177624,0,0.0338009126246409,0,0,0,0.118303194186243,0,0,0,0
"fck220",0.17579841781424,76.4283621447407,16.3492528567243,0,0,0,0,0.0878992089071198,0,0,0,6.2554937005567,0,0,0,0.703193671256958,0,0,0,0
"fck2200",0.345644874580288,72.7928105866087,0.26664033181908,24.6099150701165,0.0888801106063599,0,0.118506814141813,0.0493778392257555,0,0,0.128382381986964,0,0,0,0,1.59984199091447,0,0,0,0
"fck2201",7.71758777455223,66.4895656460536,22.9227145752314,1.24883606287999,1.35838308593964,0,0,0.0273867557649121,0,0,0.0273867557649121,0.0438188092238593,0,0,0.0492961603768418,0.115024374212631,0,0,0,0
"fck2202",0.647444101483099,98.1103666340435,0.293608371602801,0.105397876985621,0,0,0.0978694572009335,0,0,0,0.143039975909057,0,0.037642098923436,0,0,0.564631483851539,0,0,0,0
"fck2203",0.562074053256517,94.3862853931006,4.14529614276681,0.0702592566570646,0.0913370336541839,0,0.11944073631701,0.0913370336541839,0,0,0.133492587648423,0,0,0,0,0.400477762945268,0,0,0,0
"fck2204",0.741924437849561,97.3861431343454,0.445154662709736,0,0.13697066544915,0,0,0.285355553019062,0,0.216870220294487,0.0798995548453373,0,0,0.0684853327245748,0.285355553019062,0.353840885743637,0,0,0,0
"fck2205",98.0296254891001,0.82448295136948,0.391280044717719,0.19564002235886,0.153717160424818,0,0,0.0978200111794298,0,0.153717160424818,0.111794298490777,0,0,0,0,0.0419228619340414,0,0,0,0
"fck2206",1.4792899408284,96.5236686390533,0.813609467455621,0.25887573964497,0,0,0.0739644970414201,0,0,0.369822485207101,0,0.11094674556213,0,0,0,0.3698224852071,0,0,0,0
"fck2207",2.59057971014493,0.271739130434783,35.0905797101449,19.5742753623188,0,0,0,0,0,40.9873188405797,0.0452898550724638,0,0,0,0.0905797101449275,1.30434782608696,0,0.0452898550724638,0,0
"fck2208",0.250242169841782,99.2089118501776,0,0.0645786244752987,0,0,0.048433968356474,0.0322893122376493,0,0,0,0.0322893122376493,0,0,0.024216984178237,0.339037778495318,0,0,0,0
"fck2209",98.6432436671634,0.423496196376755,0.282330797584503,0.109795310171751,0,0,0.0548976550858756,0.0313700886205003,0,0,0.149007920947377,0.0470551329307505,0,0,0.109795310171751,0.149007920947377,0,0,0,0
"fck221",0.877637130801688,0.590717299578059,92.8523206751055,0.10126582278481,0.0928270042194093,0,0.0759493670886076,0.438818565400844,0,0,0,0,0.109704641350211,0.109704641350211,0.455696202531646,4.29535864978903,0,0,0,0
"fck2210",93.7016337059329,1.23602751504729,1.01031814273431,0.247205503009458,0.730868443680138,0,0.268701633705933,1.10705073086844,0,0.139724849527085,0.182717110920034,0.0752364574376612,0,0,0.16122098022356,1.09630266552021,0,0.0429922613929493,0,0
"fck2211",0.59662775616083,0.59662775616083,41.0722006052745,0.12970168612192,0.0691742325983571,0.276696930393428,14.7168179853005,17.725897103329,0,0,22.5507998270644,0,0,0,0,2.23951578037181,0,0.0259403372243839,0,0
"fck2212",0.429922613929493,8.10404127257094,33.1470335339639,0,0.0967325881341358,0,8.02880481513328,8.63069647463456,0,0,26.9991401547721,1.50472914875322,0,0,0,13.0588993981083,0,0,0,0
"fck2213",93.8356164383562,3.95303326810176,1.01761252446184,0.25440313111546,0.215264187866928,0,0.0587084148727984,0.430528375733855,0,0,0.0978473581213307,0,0,0,0.136986301369863,0,0,0,0,0
"fck2214",0.493716337522442,19.245960502693,21.786355475763,0,0,0,0.0269299820466786,40.9784560143627,0,0,0.170556552962298,0,3.97666068222621,0.511669658886894,5.00897666068223,7.80071813285458,0,0,0,0
"fck2215",97.6044852191641,0.606523955147808,0.198776758409786,0,0.0662589194699286,0,0.0713557594291539,0.0560652395514781,0.565749235474006,0.0560652395514781,0,0,0,0,0,0.749235474006116,0,0.0254841997961264,0,0
"fck2216",0.957472273198755,97.0797095667438,0.821830367828932,0.119684034149844,0.0957472273198755,0,0,0.151599776589803,0,0.239368068299689,0.0797893560998963,0,0,0,0.0478736136599378,0.335115295619564,0,0.0478736136599378,0,0.0239368068299689
"fck2218",0.74174676138738,97.4822398662766,0.407438361888842,0.156707062264939,0,0,0.156707062264939,0.240284162139574,0,0,0.334308399498537,0,0,0,0,0.480568324279148,0,0,0,0
"fck2219",95.5382152861145,3.40136054421769,0.140056022408964,0,0,0,0,0,0.810324129651861,0,0,0,0,0,0.040016006402561,0.0700280112044818,0,0,0,0
"fck222",96.6637010676157,0.533807829181495,0.148279952550415,0.029655990510083,0.0494266508501384,0,0.0642546461051799,0.0593119810201661,0.0889679715302491,0,0.0494266508501384,0.0197706603400554,0,0,0,2.29339659944642,0,0,0,0
"fck2220",0.362007608295496,32.7770278561787,0.325193275248497,0.0797643882684992,64.4496257209474,0,0.0797643882684992,0.0797643882684992,1.66278070928948,0.0674929439194993,0.0245428886979998,0,0,0,0.0245428886979998,0.0674929439194993,0,0,0,0
"fck2221",0.77098078867543,1.04903943377149,0.429726996966633,96.840242669363,0.164307381193124,0,0.18958543983822,0.0252780586450961,0,0,0.202224469160768,0,0,0,0.0631951466127401,0.265419615773508,0,0,0,0
"fck2222",0.320788222489546,97.1358194420576,0.206221000171851,0.103110500085925,0,0,0,0,0,0.0859254167382712,0,0,0,0,0,2.14813541845678,0,0,0,0
"fck2223",0.27882336539802,59.5287885124773,0.118499930294159,0,17.6355778614248,0,0.0766764254844556,3.77805660114318,0.460058552906734,0,0.0766764254844556,0.0975881778893071,0,0,9.6472884427715,8.30196570472605,0,0,0,0
"fck2225",26.1233603125872,0.614010605637734,38.8082612336031,3.1398269606475,0,0,0,0.237231370360033,29.667876081496,0,0.2093217973765,0,0,0,0,1.20011163829193,0,0,0,0
"fck2226",0.77286389008158,98.1537140403607,0,0,0.12881064834693,0,0.364963503649635,0.25762129669386,0,0,0.25762129669386,0,0,0,0.064405324173465,0,0,0,0,0
"fck2227",98.1182116696135,1.06087395807022,0.340995200808285,0,0.176812326345037,0,0,0,0,0,0.15155342258146,0,0,0,0.037888355645365,0.113665066936095,0,0,0,0
"fck2228",95.816589386914,2.53477588871716,0.257599175682638,0.0927357032457496,0.113343637300361,0,0,0.113343637300361,0.288511076764554,0.133951571354972,0.0927357032457496,0.0412158681092221,0,0,0.0412158681092221,0.443070582174137,0,0.0309119010819165,0,0
"fck2229",0.547576301615799,98.1238779174147,0,0.143626570915619,0.0897666068222621,0,0.0359066427289048,0,0,0,0,0,0,0,0.251346499102334,0.80789946140036,0,0,0,0
"fck223",96.2414578587699,1.38426493779569,0.394252672157,0.0788505344314,0.0700893639390223,0,0.122656386893289,0.140178727878045,1.12142982302436,0,0,0,0,0,0.0700893639390223,0.376730331172245,0,0,0,0
"fck2230",0.783794788273616,98.1575732899023,0.468241042345277,0,0.213762214983713,0,0.142508143322476,0.132328990228013,0,0,0.0712540716612378,0,0,0,0,0.0305374592833876,0,0,0,0
"fck2231",1.40750670241287,96.8163538873995,0.837801608579088,0,0,0,0.134048257372654,0.201072386058981,0,0,0.268096514745308,0,0,0,0.167560321715818,0.167560321715818,0,0,0,0
"fck2232",0.598040463163252,51.1642702633923,2.22674640539509,0,0,0,0.496246341773763,8.76701870466981,0,0.127242651736862,0.0890698562158035,0.394452220384273,0,1.92136404122662,17.1268609237816,17.0886881282606,0,0,0,0
"fck2233",87.6375148397309,0.625247328848437,6.51365255243372,0.74396517609814,0,0,0.0395726157499011,0.332409972299169,0.680648990898298,0.0633161851998417,0.126632370399683,0,0,0,0.0554016620498615,3.18163830629204,0,0,0,0
"fck2234",96.6029049924597,0.555599650765934,0.261925549646797,0.555599650765934,0,0,0.0476228272085086,0.531788237161679,0.587348202238273,0,0.0476228272085086,0,0,0,0,0.809588062544647,0,0,0,0
"fck2235",98.8716148445336,0.534938147776663,0,0.091942494149114,0,0,0,0.142092945503176,0,0,0,0,0,0.0752256770310933,0,0.284185891006352,0,0,0,0
"fck2236",81.9000310462589,4.57932319155542,0.55883266066439,0,11.611300838249,0,0,0.0465693883886992,0.853772120459485,0,0.0931387767773983,0.0931387767773983,0,0,0,0.0620925178515988,0,0,0,0.201800683017696
"fck2237",0.510120125061708,30.0230376830673,39.4602599967089,0,0,0,2.55060062530854,12.6049037353958,0,0,10.2599967089024,2.42718446601942,0,0,0.131643903241731,2.03225275629422,0,0,0,0
"fck2238",3.02477743215703,96.8304193928993,0,0,0.0429046444277593,0,0.0321784833208195,0,0,0,0.0697200471951089,0,0,0,0,0,0,0,0,0
"fck2239",95.1298701298701,0.941558441558441,2.0021645021645,0.12987012987013,0.151515151515152,0,0.0757575757575758,0.238095238095238,0,0,0,0,0.0541125541125541,0,0.0541125541125541,1.22294372294372,0,0,0,0
"fck224",91.6079632465544,0.681470137825421,1.06431852986217,0.0612557427258806,5.14548238897397,0,0.0612557427258806,0.114854517611026,0.535987748851455,0,0,0.0535987748851455,0,0,0,0.673813169984685,0,0,0,0
"fck2241",0.279242941358982,0.501603061330024,45.5476264349984,0.0568828213879408,0.0465404902264971,0,0.0413693246457752,0.0672251525493846,0,52.6010962871031,0.0620539869686627,0,0,0,0.0206846623228876,0.775674837108285,0,0,0,0
"fck2242",0.344781859169871,24.8640763824426,47.261636387747,0,0,0,0.172390929584936,1.51173584405251,1.16695398488264,0.132608407373027,0,22.6627768200504,0,0.053043362949211,0.0928258851611192,1.73717013658666,0,0,0,0
"fck2243",1.83926429428229,95.1619352259096,0,1.31947221111555,0,0,0.199920031987205,0,1.47940823670532,0,0,0,0,0,0,0,0,0,0,0
"fck2245",0.622453598913535,97.1706654594839,0.599818922589407,0,0.0905387052965143,0,0.169760072430964,0.339520144861928,0,0,0.169760072430964,0,0,0,0.0679040289723857,0.769578995020371,0,0,0,0
"fck2246",96.9332911792602,2.0392032880177,0,0,0,0,0.110654441985457,0.142269996838444,0,0.20550110654442,0.0474233322794815,0,0,0,0,0.521656655074296,0,0,0,0
"fck2247",0.462763667671115,0.333620318553594,42.3805424020663,51.0116229014206,0,0,0.215238915195867,1.80800688764529,0,0,0,0,0,0.107619457597934,0.161429186396901,3.51915626345243,0,0,0,0
"fck2249",23.8676962083669,71.5569897429987,0.33421689524029,1.80938112250778,0.0806730436786908,0,0,0.172870807882909,1.09484844992509,0,0,0,0.092197764204218,0,0,0.991125965195344,0,0,0,0
"fck225",97.9561698859945,0.608423415440959,0.189024750428259,0.0531632110579479,0.165396656624727,0,0.0295351172544155,0.0413491641561817,0,0,0,0.0472561876070648,0,0,0,0.909681611435996,0,0,0,0
"fck2251",0.390441980321724,98.0087459003592,0.218647508980166,0.0780883960643448,0,0,0,0.015617679212869,1.17132594096517,0,0,0,0,0,0.0702795564579104,0.0468530376386069,0,0,0,0
"fck2252",97.5339820248087,1.20329792765357,0.683354378667459,0,0,0,0.155983064695833,0.0965609448117062,0,0.133699769739285,0.0594221198841269,0,0,0,0,0.133699769739285,0,0,0,0
"fck2253",96.742671009772,2.02419730107027,0.267566309911587,0.116333178222429,0.325732899022801,0,0.0581665891112145,0.0348999534667287,0.0930665425779432,0.139599813866915,0.0814332247557003,0,0,0,0,0.0697999069334574,0,0,0,0.0465332712889716
"fck2254",92.1722113502935,1.49029053138642,0.331175673641427,0.421496311907271,4.01926840283005,0,0,0.240855035375583,0.812885744392594,0.210748155953635,0,0,0,0,0,0.30106879421948,0,0,0,0
"fck2255",0.456910775479122,98.9465668232009,0.241147353725092,0,0,0,0.0571138469348902,0.076151795913187,0,0,0.133265642848077,0,0,0,0,0.0507678639421246,0,0.0380758979565935,0,0
"fck2256",89.0482970101851,9.42941627423064,0.427116416602782,0.208082356806483,0.262840871755558,0,0.208082356806483,0.142372138867594,0,0.0766619209287044,0.0438068119592597,0.0438068119592597,0,0,0.0547585149490746,0.0547585149490746,0,0,0,0
"fck2258",71.1856111586933,0.501651780252049,27.3339043190995,0,0,0,0,0.0978832741955218,0,0,0.220237366939924,0,0,0,0,0.624005872996452,0,0.0367062278233207,0,0
"fck2259",98.1062085122999,0.449043342444358,0.175712612260836,1.13237016790316,0,0,0,0.0292854353768059,0,0,0.0780944943381492,0,0,0,0,0.0292854353768059,0,0,0,0
"fck226",63.4504331087584,13.8113570741097,20.9977542508823,0.288739172281039,0.128328521013795,0,0.288739172281039,0.136349053577158,0,0,0.0481231953801732,0.0481231953801732,0,0,0,0.80205325633622,0,0,0,0
"fck2260",0.824175824175824,2.13675213675214,19.7954822954823,0,0.0763125763125763,0,2.33516483516484,32.7991452991453,0,0.122100122100122,26.9688644688645,1.11416361416361,0.106837606837607,0,0.274725274725275,13.4462759462759,0,0,0,0
"fck2261",96.1722488038278,1.15839838831529,0.478468899521531,0,0,0,0,0.25182573659028,1.23394610929237,0,0.214051876101738,0,0,0,0.176278015613196,0.31478217073785,0,0,0,0
"fck2262",3.28185328185328,3.93822393822394,15.4440154440154,0,0,0,0.772200772200772,0.965250965250965,2.00772200772201,72.7413127413127,0.656370656370656,0,0,0,0.193050193050193,0,0,0,0,0
"fck2263",0.693909020817271,16.9536537308318,3.75224877923413,0,0.0771010023130301,0,0.257003341043434,1.16508181273023,0,0.0771010023130301,19.1638824638054,0.496873126017305,0,0,0,0.950912361860704,0,56.4122333590337,0,0
"fck2264",96.6662441374065,1.52110533654456,0.291545189504373,0.228165800481683,0.836607935099506,0,0,0.0507035112181519,0,0.215489922677145,0,0,0,0,0.0633793890226898,0.12675877804538,0,0,0,0
