"Sample_ID","Lactobacillus","Gardnerella","Bifidobacterium","Atopobium","Prevotella","Megasphaera","Aerococcus","Streptococcus","Anaerococcus","Dialister","Ureaplasma","Finegoldia","Clostridium","Shuttleworthia","Genus_Other","Staphylococcus","Chlamydia","Veillonella","Enterococcus","Campylobacter","Fusobacterium","Peptostreptococcus","Bacteroides"
"fck2046",2.56318847812912,0.338668853160315,30.9008591494064,65.4129977540908,0.267370147231828,0.0427792235570924,0.0213896117785462,0.0570389647427899,0,0.320844176678193,0.0249545470749706,0.0356493529642437,0,0,0.0142597411856975,0,0,0,0,0,0,0,0
"fck2047",99.7069032009256,0,0,0.0617045892788276,0.123409178557655,0.0385653682992673,0,0,0,0,0,0.0462784419591207,0,0,0.0231392209795604,0,0,0,0,0,0,0,0
"fck2048",98.347377359723,0.189431053628584,0,0.169834737735972,0.868770004572474,0,0,0,0,0,0.065321052975374,0.156770527140898,0,0,0.17636684303351,0,0,0.0261284211901496,0,0,0,0,0
"fck205",87.2831995858141,11.144188454569,0,0.543618949003365,0.168263008024851,0.110018120631633,0.0582448873932177,0,0.0841315040124256,0,0.0776598498576236,0.0388299249288118,0.0194149624644059,0.0711881957028216,0.388299249288118,0,0,0,0,0.0129433083096039,0,0,0
"fck2050",0.427845170383047,0.130870287411285,97.3171591080687,0.075502088891126,0.0352343081491921,0,0.0201338903709669,1.70634720893945,0,0,0,0.0453012533346756,0,0,0.105702924447576,0.0100669451854835,0,0.125836814818543,0,0,0,0,0
"fck2051",27.9747899159664,44.9243697478992,4.42857142857143,14.2268907563025,7.35294117647059,0,0.0504201680672269,0.092436974789916,0,0.647058823529412,0.0672268907563025,0.0588235294117647,0,0,0.117647058823529,0,0.0588235294117647,0,0,0,0,0,0
"fck2052",99.4314878222107,0.310097551521416,0,0.0839847535370502,0.0516829252535694,0,0,0,0,0,0,0.122746947477227,0,0,0,0,0,0,0,0,0,0,0
"fck2053",99.0641459744168,0.385628291948834,0.126975169300226,0.0799473288186607,0.0893528969149737,0.0470278404815651,0,0,0,0,0.18811136192626,0.018811136192626,0,0,0,0,0,0,0,0,0,0,0
"fck2054",94.1798527338242,0.164499451668494,0.164499451668494,0.250665831113896,0.963496788344039,0,0.0626664577784741,1.05749647501175,0.328998903336989,0.242832523891587,0,0.336832210559298,0,0,2.05232649224503,0,0,0,0.0783330722230926,0.117499608334639,0,0,0
"fck2055",86.7957374973623,10.983329816417,0.0263768727579658,1.90968558767673,0.121333614686643,0,0.063304494619118,0.063304494619118,0,0,0,0.0263768727579658,0,0,0.0105507491031863,0,0,0,0,0,0,0,0
"fck2056",99.1811023622047,0.335958005249344,0,0.083989501312336,0.162729658792651,0,0.047244094488189,0,0.041994750656168,0.041994750656168,0.015748031496063,0.041994750656168,0,0,0.047244094488189,0,0,0,0,0,0,0,0
"fck2057",97.5880626223092,0.474559686888454,0,0.205479452054795,0.489236790606654,0,0.0684931506849315,0.0244618395303327,0,0.073385518590998,0.469667318982387,0.332681017612524,0.0146771037181996,0,0.146771037181996,0.11252446183953,0,0,0,0,0,0,0
"fck2058",99.0157651772494,0.20033098162181,0,0.261301280376274,0.322271579130738,0,0,0,0,0.0435502133960456,0.156780768225764,0,0,0,0,0,0,0,0,0,0,0,0
"fck2059",97.6996031479115,1.93717629649559,0,0.11434721194592,0,0,0.0134526131701083,0,0,0,0.201789197551624,0.0336315329252707,0,0,0,0,0,0,0,0,0,0,0
"fck206",98.8087951410142,0.268374217241866,0,0.056499835208814,0.0423748764066105,0,0.0329582372051415,0.0423748764066105,0.047083196007345,0,0.287207495644804,0.0329582372051415,0,0,0.381373887659494,0,0,0,0,0,0,0,0
"fck2060",98.7535328647003,0.427567215015581,0,0.246394666280165,0.144938038988332,0,0.0289876077976665,0.0362345097470831,0,0.057975215595333,0.0362345097470831,0,0,0,0.268135372128415,0,0,0,0,0,0,0,0
"fck2061",97.4904266958424,0.362417943107221,0,0.423960612691466,0.635940919037199,0.0410284463894967,0,0.150437636761488,0.143599562363239,0.0957330415754923,0.0341903719912473,0.423960612691466,0.0547045951859956,0,0.143599562363239,0,0,0,0,0,0,0,0
"fck2062",98.7101232292986,0.213060002303351,0,0.120925947253253,0.0921340550500979,0,0,0,0.0287918922031556,0,0.0172751353218934,0.0575837844063112,0,0,0.650696763791316,0.109409190371991,0,0,0,0,0,0,0
"fck2063",1.36337948573043,0.515682396157107,31.2376377507771,0.190731845153998,1.89319016671376,0.0423848544786663,0.0494489968917773,61.3167561458039,0,0.762927380615993,0,0.861825374399548,0,0,1.53998304605821,0,0,0,0.226052557219554,0,0,0,0
"fck2064",99.2304210049796,0.279161007997586,0,0.286705900105628,0.0980835974045571,0,0,0,0,0.0452693526482571,0.0377244605402143,0.0226346763241286,0,0,0,0,0,0,0,0,0,0,0
"fck2065",99.5039682539683,0.205498866213152,0,0.0708616780045351,0.0850340136054422,0,0,0.0425170068027211,0,0,0,0.0425170068027211,0,0,0,0.0283446712018141,0,0,0,0,0.0212585034013605,0,0
"fck2066",99.2946283233858,0.244167118827998,0.0759631036353771,0.0976668475311991,0.0542593597395551,0,0.0434074877916441,0.0379815518176886,0.0488334237655996,0,0.0434074877916441,0.0271296798697775,0.0162778079218665,0,0.0162778079218665,0,0,0,0,0,0,0,0
"fck2067",99.7268920313164,0.14565758329793,0,0.0971050555319536,0,0,0.0303453298537355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fck2068",98.8273453093812,0.568862275449102,0,0.259481037924152,0.179640718562874,0,0.0748502994011976,0,0,0.0548902195608782,0.0349301397205589,0,0,0,0,0,0,0,0,0,0,0,0
"fck2069",55.1608143995279,27.0463263499557,0,9.95573915609324,1.10947182059605,0,5.541457657126,0,0,0.483918560047212,0.407199763942166,0.0531130126881086,0.0177043375627029,0,0.224254942460903,0,0,0,0,0,0,0,0
"fck207",97.9696218226906,0.612213267203968,0,0.116243025418475,0.60446373217607,0.116243025418475,0.04649721016739,0,0,0,0.0619962802231866,0.0697458152510849,0.0387476751394916,0.04649721016739,0.263484190948543,0,0.0154990700557967,0,0,0.0387476751394916,0,0,0
"fck2070",1.78808533238913,97.3090200938302,0,0.150482428963442,0.318668673099053,0,0,0,0,0.115074798619102,0,0.0619633531025936,0,0,0.256705319996459,0,0,0,0,0,0,0,0
"fck2071",99.2206267015427,0.277585010409438,0,0.197512411252869,0.170821544867346,0.0693962526023595,0,0,0,0,0.0266908663855229,0,0.0160145198313137,0,0.0213526931084183,0,0,0,0,0,0,0,0
"fck2072",99.1751390753885,0.230193746403223,0.26855937080376,0.115096873201611,0.211010934202954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fck2073",77.1522388059702,21.8805970149254,0,0.0776119402985075,0.0597014925373134,0.0537313432835821,0.0477611940298507,0,0,0.447761194029851,0.262686567164179,0,0.017910447761194,0,0,0,0,0,0,0,0,0,0
"fck2074",99.6283783783784,0.0929054054054054,0,0.0591216216216216,0.0760135135135135,0,0,0,0,0,0.143581081081081,0,0,0,0,0,0,0,0,0,0,0,0
"fck2075",97.5535610885929,0.325709322524609,0,0.0796178343949045,0.875796178343949,0.0434279096699479,0,0,0.159235668789809,0.188187608569774,0.159235668789809,0.303995367689635,0,0,0.27504342790967,0,0,0,0,0.0361899247249566,0,0,0
"fck2076",98.7086359967716,0.516545601291364,0.0753295668549906,0.166801183750336,0.188323917137476,0.0484261501210654,0.0538068334678504,0,0,0.0376647834274953,0.172181867097121,0,0,0,0.0322841000807103,0,0,0,0,0,0,0,0
"fck2077",99.0242812453449,0.156412930135558,0.156412930135558,0.141516460598838,0.342618799344555,0.0595858781468792,0,0,0,0.0297929390734396,0.0595858781468792,0.0297929390734396,0,0,0,0,0,0,0,0,0,0,0
"fck2078",43.9411098527746,32.1792590195761,0,2.879792913768,5.15288788221971,9.27034460443294,3.51075877689694,0,0.121339589063258,1.09205630156933,0,0.0889823653130561,0.768484064067303,0,0.994984630318719,0,0,0,0,0,0,0,0
"fck2079",97.4474119593477,0.567241786811628,0.0768139919640747,0.189080595603876,0.129992909477665,0.0354526116757268,0.0177263058378634,0,0,0,0.0531789175135902,0.0295438430631056,1.35901678090286,0,0.0590876861262113,0.0177263058378634,0,0.0177263058378634,0,0,0,0,0
"fck208",97.8326654126114,0.220822769281099,0,0.0327144843379406,0.0490717265069109,0,0,0.0490717265069109,0,0,0.449824159646684,0,0,0,1.36582972110902,0,0,0,0,0,0,0,0
"fck2081",97.7781047675103,0.456150676868746,0,0.397292525014715,0.470865214832254,0.0882872277810477,0.117716303708064,0.103001765744556,0,0,0.0441436138905238,0.0294290759270159,0.470865214832254,0,0.0441436138905238,0,0,0,0,0,0,0,0
"fck2082",1.72801858709068,40.0421113773325,0,50.5409133812532,0.726058229870036,0,0.0580846583896028,0.704276482973935,4.37813112611631,0.283162709649314,0.137951063675307,0.60988891309083,0,0,0.762361141363538,0,0,0,0,0.0290423291948014,0,0,0
"fck2083",98.6522757124093,0.548226828850437,0,0.154188795614185,0.39974872937011,0,0,0,0.039974872937011,0.0685283536063046,0,0.079949745874022,0,0,0.0571069613385872,0,0,0,0,0,0,0,0
"fck2084",27.8176965715459,35.9371792239786,0.0615889960993636,3.03839047423527,6.89796756312872,14.8840073906795,3.65428043522891,0,0.297680147813591,1.129131595155,0,0,5.06056251283104,0,1.22151508930404,0,0,0,0,0,0,0,0
"fck2085",71.9015371385575,0.397721165215522,0,0.150489089541008,8.24465226271095,0.0644953240890035,0.053746103407503,1.62313232290659,6.29904331935935,0.505213372030528,0.268730517037515,3.6332365903472,0,0,4.40718047941524,0,0,1.65537998495109,0,0,0.795442330431044,0,0
"fck2087",99.2015304000665,0.241204358313233,0,0.133078266655577,0.216252183315312,0,0,0,0.0998086999916826,0,0,0.0665391333277884,0,0,0.0415869583298678,0,0,0,0,0,0,0,0
"fck2088",99.4715984147953,0.303830911492735,0,0.171730515191546,0,0,0,0,0,0,0,0,0.0528401585204756,0,0,0,0,0,0,0,0,0,0
"fck2089",36.1147427516727,36.6530800584481,0,20.1415058063524,5.23725294162885,0,0.0615242636314697,0,0,1.49196339306314,0,0.0922863954472045,0.0230715988618011,0,0.184572790894409,0,0,0,0,0,0,0,0
"fck2090",93.2360313738174,0.468990054176437,4.54030888655292,0.238538044796636,1.10374383439799,0.0444731947925932,0.0768173364599337,0.153634672919867,0,0,0.0121290531252527,0.0929894072936039,0,0,0,0,0,0.0323441416673405,0,0,0,0,0
"fck2091",98.4356968842159,0.576997050903962,0,0.397486857289396,0.230798820361585,0,0.0641107834337736,0,0,0.0769329401205283,0.0512886267470189,0,0,0,0.166688036927811,0,0,0,0,0,0,0,0
"fck2092",27.6585710917237,1.81560952605518,0.400848856401792,62.8153737326102,2.16929969346852,0,0,0.707380334826692,0.919594435274699,0.330110822919123,0.188634755953784,1.17896722471115,0,0,1.62697477010139,0,0,0,0,0.188634755953784,0,0,0
"fck2093",87.6072449952336,2.58659040355895,0.139815697489673,0.324118207816969,3.53987925007944,0.0571973307912297,0.114394661582459,0.864315220845249,1.88115665713378,0,0.972354623450906,0.451223387353035,0,0,1.25834127740706,0,0,0,0,0.203368287257706,0,0,0
"fck2094",98.950113681958,0.621907182024876,0,0.16049217600642,0.0534973920021399,0,0.0267486960010699,0,0.0200615220008025,0.0401230440016049,0.10699478400428,0.0200615220008025,0,0,0,0,0,0,0,0,0,0,0
"fck2095",99.5295347621537,0.268837278769323,0,0.0597416175042939,0.0970801284444776,0,0.0448062131282204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fck2096",98.8615417976797,0.336116231161227,0,0.303588853952076,0.151794426976038,0,0,0,0.0758972134880191,0,0.140951967906321,0.043369836278868,0,0,0,0.0867396725577361,0,0,0,0,0,0,0
"fck2097",91.3502109704641,0.763512155917219,0.0753465943339361,0.321478802491461,3.12437211171388,0.0853928069117943,0.0602772754671489,0.0452079566003617,1.05485232067511,0.512356841470766,0.125577657223227,0.607795860960418,0.115531444645369,0,1.25075346594334,0,0,0.281293952180028,0,0.190878038979305,0,0.0351617440225035,0
"fck2098",97.1450241074814,0.157104935261932,0,0.0758437618505878,0.335879516766889,0,0.0379218809252939,0.249200931794788,0.91554255376781,0,0,0.677176445094534,0,0,0.335879516766888,0,0,0,0,0.0704263502898315,0,0,0
"fck2099",98.4418988447724,0.296087758470051,0.0970779535967382,0.174740316474129,0.436850791185322,0,0.0388311814386953,0,0.121347441995923,0.0679545675177167,0.0145616930395107,0.0776623628773905,0,0,0.116493544316086,0.0873701582370644,0,0,0,0,0,0.0291233860790215,0
"fck210",99.1850989522701,0.232828870779977,0,0.130966239813737,0.174621653084983,0.0873108265424913,0,0,0.0727590221187427,0,0,0,0,0,0.116414435389988,0,0,0,0,0,0,0,0
"fck2100",98.8493319947486,0.386130203104487,0,0.216232913738513,0.200787705614333,0.0386130203104487,0,0,0.0463356243725384,0,0.139006873117615,0.0772260406208974,0,0,0.0231678121862692,0.0231678121862692,0,0,0,0,0,0,0
"fck2101",98.1845036617638,1.0954520278171,0,0.0615422487537695,0.387716167148748,0,0.0307711243768847,0.0369253492522617,0.0553880238783925,0.0615422487537695,0,0,0,0,0.0861591482552772,0,0,0,0,0,0,0,0
"fck2102",96.3605248146035,0.262407301768397,0,0.262407301768397,0.433542498573873,0,0,0,0.832857957786651,0.136908157444381,0,0.410724472333143,0.0456360524814604,0.0684540787221905,0.741585852823731,0,0,0,0,0.182544209925841,0.262407301768397,0,0
"fck2103",98.7396822579214,0.363894559332564,0,0.230762403479187,0.133132155853377,0.0710038164551345,0,0,0,0.0710038164551345,0.0532528623413509,0.0976302476258099,0,0,0.0621283393982427,0.177509541137836,0,0,0,0,0,0,0
"fck2104",98.8579526508836,0.258419473157719,0.108369456485495,0.0916972324108036,0.15838612870957,0,0,0,0,0.0416805601867289,0.441813937979326,0.0250083361120373,0,0,0.0166722240746916,0,0,0,0,0,0,0,0
"fck2105",99.2889334001001,0.310465698547822,0,0,0,0,0,0,0.0600901352028042,0,0.110165247871808,0,0,0,0,0.230345518277416,0,0,0,0,0,0,0
"fck2106",96.9674506368354,1.52301368016713,0,0,0.107823977356965,0,0.0404339915088618,0,0,0,0.101084978772154,0.0741289844329133,0,0,1.18606375092661,0,0,0,0,0,0,0,0
"fck2107",90.6261310170105,0,6.73181324647123,0.217155266015201,0,0,0,0.832428519724937,0.542888165038002,0,0.144770177343467,0.832428519724937,0,0.0723850886717336,0,0,0,0,0,0,0,0,0
"fck2108",78.5586392121755,0,21.1280214861235,0,0,0,0,0,0,0,0,0,0,0,0.313339301700984,0,0,0,0,0,0,0,0
"fck2109",98.9430743556462,0.361579825699981,0,0.176154274058965,0.101984053402559,0,0.0370851103282032,0,0.157611718894864,0,0.0648989430743556,0.0648989430743556,0,0,0.092712775820508,0,0,0,0,0,0,0,0
"fck211",68.7679610935082,17.0584334242134,0,0.0589492299756834,6.797583081571,0.0331589418613219,0.0257902881143615,0.0147373074939209,0.324220764866259,0.180532016800531,0.0405275956082824,1.11635104266451,0.0110529806204406,0.00736865374696043,2.45376169773782,0.0294746149878417,0,0,0,0.235796919902734,2.82956303883281,0.0147373074939209,0
"fck2110",44.3155342114022,53.6969235889877,0,0.118872141125006,1.16019209738006,0.0665683990300033,0.0332841995150017,0,0.104607484190005,0.0618135133850031,0,0.294802909990015,0,0,0.0903428272550045,0.0380390851600019,0,0,0,0.019019542580001,0,0,0
"fck2111",1.26672472488322,53.2816087404006,0,0.055419206713641,33.1802707624099,0,0,4.69479851159845,0,5.28857572638746,0,2.23260232760668,0,0,0,0,0,0,0,0,0,0,0
"fck2112",44.1375623663578,49.2783321454027,0,2.85994297933001,0.142551674982181,0,2.64611546685674,0,0.0712758374910905,0.0356379187455453,0.614754098360656,0.106913756236636,0.0445473984319316,0,0.0623663578047042,0,0,0,0,0,0,0,0
"fck2113",98.4694977365812,0.862254796292305,0,0.215563699073076,0,0,0,0,0,0,0.150894589351153,0.237120068980384,0,0,0.0646691097219228,0,0,0,0,0,0,0,0
"fck2114",99.360688132047,0.278972451470417,0,0.0697431128676043,0,0,0,0,0,0.0464954085784029,0,0.0697431128676043,0,0,0.0348715564338022,0.081366965012205,0.0581192607230036,0,0,0,0,0,0
"fck2115",99.6318915753367,0.217518614573747,0,0.0669288044842299,0.0585627039237012,0,0,0,0,0,0,0,0.0250983016815862,0,0,0,0,0,0,0,0,0,0
"fck2117",98.8449077334836,0.591632624313284,0,0.253556838991407,0.211297365826173,0,0,0,0,0,0.0986054373855473,0,0,0,0,0,0,0,0,0,0,0,0
"fck2118",98.4524847428073,0.581226387678001,0,0.30514385353095,0.297878523684975,0.04359197907585,0.036326649229875,0.0581226387678001,0.0508573089218251,0.0581226387678001,0.021795989537925,0.0726532984597501,0,0,0.021795989537925,0,0,0,0,0,0,0,0
"fck2119",93.74185136897,0.513843086126237,0,0.145716696065649,0.375795689853516,5.0157220645755,0,0,0,0.0536850985505023,0,0.0613543983434312,0.0383464989646445,0,0.0153385995858578,0,0,0,0,0.0383464989646445,0,0,0
"fck212",99.2525186870328,0.281659625176037,0,0.119163687574477,0,0.0541653125338533,0,0,0,0,0.173329000108331,0,0,0,0.119163687574477,0,0,0,0,0,0,0,0
"fck2120",94.0911878961358,4.10958904109589,0,0.224902882846044,0,0,0,0,0,0,1.5129830300552,0,0.0613371498671028,0,0,0,0,0,0,0,0,0,0
"fck2121",99.029242569511,0.167785234899329,0,0.179769894534995,0.347555129434324,0,0,0,0.13183125599233,0,0.035953978906999,0.107861936720997,0,0,0,0,0,0,0,0,0,0,0
"fck2122",74.5304043298313,0.297145282818635,23.0287594184442,0.0848986522338958,0.424493261169479,0.0742863207046588,0,0.24408362517245,0.116735646821607,0.0530616576461849,0.0424493261169479,0.191021967526266,0,0.0636739891754218,0.45633025575719,0.392656266581768,0,0,0,0,0,0,0
"fck2123",98.5658970314069,0.552129642908361,0,0.179262871074143,0.107557722644486,0,0,0.0573641187437258,0.0501936039007601,0.0286820593718629,0.272479564032698,0.0501936039007601,0,0.0286820593718629,0.107557722644486,0,0,0,0,0,0,0,0
"fck2125",11.9073392509201,0.184022515696038,66.1506819657935,0.0757739770513098,1.28815760987227,0,0,8.6057588222559,3.99437107599047,0.671140939597315,0,4.6222126001299,0,0,1.52630439489067,0.736090062784152,0,0,0,0,0.238146785018402,0,0
"fck2126",22.1364489881077,20.164823701231,0.0834550385979553,1.62737325266013,7.14583767994993,31.3686626330065,1.16837054037137,0,0.198205716670144,1.09534738159816,0,0.125182557896933,0.396411433340288,13.1963279783017,1.29355309826831,0,0,0,0,0,0,0,0
"fck2127",98.9692653673163,0.28735632183908,0,0.043728135932034,0.0499750124937531,0,0,0.0312343828085957,0,0,0,0.043728135932034,0.0124937531234383,0.0187406296851574,0.412293853073463,0.131184407796102,0,0,0,0,0,0,0
"fck213",97.858824817918,0.580472044247303,0,0.0766661190515306,0,0.0438092108865889,0.0328569081649417,0,0,0,0,0.0164284540824708,0,0,1.10070642352555,0.290236022123652,0,0,0,0,0,0,0
"fck2130",99.6262680192205,0.195764370884499,0,0.0889838049474996,0,0,0,0,0.0177967609894999,0,0.0711870439579996,0,0,0,0,0,0,0,0,0,0,0,0
"fck2131",98.9369698271234,0.246966605819822,0,0.18254053473639,0.204015891764201,0,0,0,0.118114463652958,0,0.0322130355417159,0.0536883925695265,0,0,0.139589820680769,0,0,0,0,0.0322130355417159,0,0.0536883925695265,0
"fck2132",99.1156787762906,0.286806883365201,0,0.239005736137667,0.155353728489484,0,0,0.0358508604206501,0.0358508604206501,0.0597514340344168,0,0.0478011472275335,0,0,0.0239005736137667,0,0,0,0,0,0,0,0
"fck2133",98.4794728839331,0.523737117756378,0,0.118263220138537,0.304105423213381,0,0,0.0675789829363068,0,0.118263220138537,0.287210677479304,0.0506842372022301,0,0,0.0506842372022301,0,0,0,0,0,0,0,0
"fck2134",98.9506341819509,0.291997445022356,0,0.0912492015694863,0.218998083766767,0.0821242814125376,0.0456246007847431,0,0,0,0.246372844237613,0.072999361255589,0,0,0,0,0,0,0,0,0,0,0
"fck2135",99.3999538426033,0.346180475421186,0,0.150011539349181,0.103854142626356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fck2136",98.4643044422803,0.486927859764776,0.0599295827402802,0.0599295827402802,0.322121507229006,0.0599295827402802,0.0374559892126751,0,0.0973855719529553,0,0.0674207805828152,0.1498239568507,0.0374559892126751,0.0599295827402802,0.0973855719529552,0,0,0,0,0,0,0,0
"fck2138",97.6697353279632,1.09321058688147,0.345224395857307,0.517836593785961,0,0,0.143843498273878,0,0,0,0,0.172612197928654,0,0,0.0575373993095512,0,0,0,0,0,0,0,0
"fck2139",98.4743694060212,0.213588283157038,0,0.0406834825061025,0,0.0406834825061025,0,1.12896663954434,0.0711960943856794,0,0,0,0,0,0.0305126118795769,0,0,0,0,0,0,0,0
"fck214",97.7117306680694,0.789058390320884,0,0,0.184113624408206,0,0,0,0.341925302472383,0,0.263019463440295,0.0526038926880589,0,0,0.657548658600736,0,0,0,0,0,0,0,0
"fck2140",99.1363830696879,0.316374519025224,0,0.0855066267635742,0.0769559640872168,0,0,0,0.0684053014108593,0,0,0.111158614792646,0,0,0.0598546387345019,0.145361265498076,0,0,0,0,0,0,0
"fck2141",85.2786885245902,14.2295081967213,0,0.0737704918032787,0.237704918032787,0,0,0.0327868852459016,0.0573770491803279,0,0.0491803278688525,0.040983606557377,0,0,0,0,0,0,0,0,0,0,0
"fck2142",99.9428440786466,0,0,0.0400091449474166,0,0,0,0,0,0,0,0,0,0,0,0,0.0171467764060357,0,0,0,0,0,0
"fck2143",99.2400835073069,0.325678496868476,0,0.100208768267223,0.175365344467641,0,0,0,0,0,0.0918580375782881,0.0417536534446764,0,0,0.0250521920668058,0,0,0,0,0,0,0,0
"fck2144",99.593398708443,0.358765845491509,0,0,0,0,0,0,0,0,0,0.0478354460655346,0,0,0,0,0,0,0,0,0,0,0
"fck2145",46.0142772159429,25.7981360301408,0,0.456077731509022,0.128891532817767,0,16.0321237358715,0.0396589331746976,0.0892325996430696,0.555225064445766,0.24786833234186,0.0297441998810232,0,0,10.6087646242316,0,0,0,0,0,0,0,0
"fck2146",99.0766389658356,0,0,0.184672206832872,0.352556031226391,0.0335767648787039,0,0,0.12591286829514,0.0671535297574079,0,0.0587593385377319,0,0,0.100730294636112,0,0,0,0,0,0,0,0
"fck2147",99.2186781873334,0.5239452155529,0,0.0643441492784263,0.0735361706039158,0,0,0.119496277231363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fck2148",97.9203383856186,0.775467042650687,0,0.229115262601339,0.422982023264011,0.176242509693338,0,0,0.158618258724004,0,0.211491011632006,0,0,0.105745505816003,0,0,0,0,0,0,0,0,0
"fck2149",86.2994482371645,0.187038249321986,0.13092677452539,0.14027868699149,3.54437482465164,0,0,5.4895726176003,1.01935845880483,0.813616384550641,0.0561114747965959,0.589170485364257,0,0.0187038249321986,0.430187973440569,0,0,0,1.28121200785561,0,0,0,0
"fck215",42.7828670462986,31.1215647437485,0,10.0024758603615,0.222827432532805,14.310472889329,1.55979202772964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fck2150",94.1616233535066,0.367865195205886,0,0.201732526403228,0.427198291206835,0,0.0474664768007595,0.0711997152011392,0.533997864008544,0,0.937462916814999,3.0497211344488,0,0,0.201732526403228,0,0,0,0,0,0,0,0
"fck2151",99.1071428571429,0.288865546218487,0,0.144432773109244,0.170693277310924,0,0,0,0,0,0.0262605042016807,0.262605042016807,0,0,0,0,0,0,0,0,0,0,0
"fck2152",98.1143370248429,0.279357477801058,0,0.179586950014966,0.139678738900529,0,0,0,0,0,1.28703980844059,0,0,0,0,0,0,0,0,0,0,0,0
"fck2153",95.6972423234891,3.56933307256014,0,0.264032857422257,0.244474867983571,0.0488949735967143,0,0,0,0,0,0.0488949735967143,0.0391159788773714,0.0195579894386857,0.0684529630354,0,0,0,0,0,0,0,0
"fck2154",97.9604395604396,0.334065934065934,0,0.0879120879120879,0.474725274725275,0,0,0,0.369230769230769,0.123076923076923,0.043956043956044,0,0,0,0.298901098901098,0.307692307692308,0,0,0,0,0,0,0
"fck2155",34.4966713738148,62.2755699011499,0,0.171474682267501,0,0.0806939681258826,0.0504337300786766,0.100867460157353,0,0,2.69316118620133,0.0504337300786766,0,0,0.0806939681258826,0,0,0,0,0,0,0,0
"fck2156",1.08221612017445,52.1886609594573,0,30.3666612825069,8.38313681150056,0,0,0,1.16297851720239,1.728315296398,0.985301243740914,0.161524794055888,0,0,3.18203844290099,0,0,0.468421902762074,0,0,0.290744629300598,0,0
"fck2157",98.6148899332179,0.160771704180064,0.173138758347762,0.13603759584467,0.123670541676973,0,0,0,0.160771704180064,0,0.383378679198615,0.197872866683156,0,0.049468216670789,0,0,0,0,0,0,0,0,0
"fck2158",98.4251968503937,0.556942577299789,0,0.11522949875168,0.355290954484348,0,0,0,0,0.0576147493758402,0.0672172076051469,0.201651622815441,0,0.0384098329172268,0.153639331668907,0.0288073746879201,0,0,0,0,0,0,0
"fck2159",1.06529209621993,62.1534936998855,0,36.5063001145475,0,0,0,0.103092783505155,0,0,0.171821305841924,0,0,0,0,0,0,0,0,0,0,0,0
"fck216",98.6408566721582,0.28830313014827,0,0.0823723228995058,0.178473366282262,0,0.123558484349259,0.0411861614497529,0,0,0.164744645799012,0.109829763866008,0,0,0.370675453047775,0,0,0,0,0,0,0,0
"fck2160",59.0628632746132,31.851918089958,0,8.58445855316105,0.187785030850398,0,0,0,0.0983635875883037,0.107305731914513,0.0447107216310471,0.062595010283466,0,0,0,0,0,0,0,0,0,0,0
"fck2161",97.9884786098782,0.292756634243082,0,0.10388138634432,0.358862971007649,0,0,0.0944376239493814,0.15110019831901,0.10388138634432,0.755500991595051,0.10388138634432,0,0,0.0472188119746907,0,0,0,0,0,0,0,0
"fck2162",91.2489812550937,0.285248573757131,0,0,3.88141809290954,0,0,1.15118174409128,0.601059494702527,0,0.0611246943765281,0.611246943765281,0,0,1.83374083129585,0,0,0,0,0.32599837000815,0,0,0
"fck2163",1.87917915609869,55.199446622089,0,23.8874798247637,6.90569518100069,0.172930597186996,0.0345861194373991,5.29167627392207,2.4440857735762,0.979940050726309,0.103758358312197,2.24809776343094,0,0.0922296518330643,0.622550149873184,0.0461148259165322,0,0,0,0.0922296518330643,0,0,0
"fck2164",82.4342779105497,0.307272106520997,0,15.5001707067258,0.0682826903379993,0.0597473540457494,0.0597473540457494,0.128030044383749,0.384090133151246,0.187777398429498,0.708432912256743,0.128030044383749,0,0,0,0,0,0,0,0,0,0.0341413451689997,0
"fck2165",96.0211215231296,0.275174773166741,0.0297486241261342,0,0.832961475531757,0,0.0223114680946006,0,0.193366056819872,0.0371857801576677,0.118994496504537,1.56923992265358,0,0,0.550349546333482,0.081808716346869,0,0.215677524914473,0,0.0520600922207348,0,0,0
"fck2166",98.8657592740859,0.547104350146784,0,0.0667200427008273,0.0934080597811583,0.173472111022151,0,0,0,0,0.186816119562317,0,0,0.0667200427008273,0,0,0,0,0,0,0,0,0
"fck2167",71.3678844519966,0.354007363353158,2.70461625601813,0,12.4044180118946,0,0,3.58255451713396,1.43018974794676,1.74171622769754,0,4.24808836023789,0,0,1.62843387142453,0.0566411781365052,0,0,0,0.325686774284905,0.155763239875389,0,0
"fck2168",99.2952733485194,0.313211845102506,0,0.121013667425968,0.135250569476082,0.0711845102505695,0,0.0355922551252847,0,0,0.0284738041002278,0,0,0,0,0,0,0,0,0,0,0,0
"fck2169",98.4059511158342,0.592075299833004,0,0.15181417944436,0.3795354486109,0.07590708972218,0.060725671777744,0,0,0,0.15181417944436,0.0910885076666161,0,0,0.030362835888872,0.060725671777744,0,0,0,0,0,0,0
